nivel_educativo,sexo,comunidad,año,media_poblacion,trimestre
educacion universitaria,hombres,galicia,2021,29.4,primero
educacion universitaria,hombres,extremadura,2021,21.5,segundo
educacion universitaria,hombres,extremadura,2021,19.8,primero
educacion universitaria,hombres,cantabria,2021,33.2,segundo
educacion universitaria,hombres,cantabria,2021,33.6,tercero
educacion universitaria,hombres,cantabria,2021,33.4,cuarto
sin estudios,mujeres,asturias,2021,0.8,cuarto
primaria incompleta,mujeres,baleares,2021,3.4,cuarto
primaria incompleta,mujeres,baleares,2021,3.1,tercero
primaria incompleta,mujeres,baleares,2021,3.7,segundo
primaria incompleta,mujeres,baleares,2021,4.6,primero
primaria incompleta,hombres,la rioja,2021,1.4,primero
primaria incompleta,hombres,la rioja,2021,1.0,segundo
educacion universitaria,hombres,canarias,2021,27.4,primero
primaria incompleta,hombres,la rioja,2021,1.3,tercero
primaria incompleta,hombres,la rioja,2021,1.6,cuarto
educacion universitaria,hombres,canarias,2021,26.3,segundo
educacion universitaria,hombres,galicia,2021,29.7,cuarto
educacion universitaria,hombres,galicia,2021,29.8,tercero
educacion universitaria,hombres,galicia,2021,29.5,segundo
educacion universitaria,hombres,canarias,2021,27.5,tercero
primaria incompleta,hombres,valencia,2021,3.1,segundo
primaria incompleta,hombres,valencia,2021,2.9,tercero
primaria incompleta,hombres,valencia,2021,3.4,cuarto
primaria incompleta,mujeres,melilla,2021,8.4,tercero
educacion universitaria,mujeres,cantabria,2021,35.0,cuarto
educacion universitaria,mujeres,cantabria,2021,35.3,tercero
educacion universitaria,mujeres,cantabria,2021,34.7,segundo
educacion universitaria,mujeres,cantabria,2021,34.9,primero
primaria incompleta,mujeres,melilla,2021,8.0,segundo
primaria incompleta,mujeres,melilla,2021,6.5,primero
primaria incompleta,hombres,aragon,2021,2.1,primero
primaria incompleta,hombres,aragon,2021,2.2,segundo
primaria incompleta,hombres,aragon,2021,1.7,tercero
primaria incompleta,hombres,aragon,2021,1.8,cuarto
sin estudios,mujeres,canarias,2021,1.5,primero
educacion primaria,hombres,andalucia,2021,10.3,cuarto
educacion primaria,hombres,andalucia,2021,10.9,tercero
educacion primaria,hombres,andalucia,2021,11.0,segundo
educacion primaria,hombres,andalucia,2021,11.3,primero
educacion secundaria,mujeres,valencia,2021,9.7,primero
educacion secundaria,mujeres,valencia,2021,9.4,segundo
educacion secundaria,mujeres,valencia,2021,9.7,tercero
primaria incompleta,mujeres,melilla,2021,8.8,cuarto
educacion secundaria,mujeres,valencia,2021,9.8,cuarto
educacion secundaria,mujeres,extremadura,2021,8.2,cuarto
educacion secundaria,mujeres,extremadura,2021,7.8,segundo
educacion universitaria,mujeres,canarias,2021,32.1,tercero
educacion universitaria,mujeres,canarias,2021,32.2,segundo
educacion universitaria,mujeres,canarias,2021,33.0,primero
educacion secundaria,mujeres,galicia,2021,7.1,primero
educacion secundaria,mujeres,galicia,2021,7.0,segundo
educacion secundaria,mujeres,galicia,2021,7.0,tercero
educacion secundaria,mujeres,galicia,2021,7.1,cuarto
primaria incompleta,hombres,asturias,2021,1.3,primero
primaria incompleta,hombres,asturias,2021,1.6,segundo
primaria incompleta,hombres,asturias,2021,1.7,tercero
primaria incompleta,mujeres,ceuta,2021,1.3,cuarto
primaria incompleta,mujeres,ceuta,2021,1.3,tercero
primaria incompleta,mujeres,ceuta,2021,1.4,segundo
primaria incompleta,mujeres,ceuta,2021,1.7,primero
primaria incompleta,hombres,asturias,2021,1.5,cuarto
sin estudios,mujeres,canarias,2021,1.7,cuarto
sin estudios,mujeres,canarias,2021,1.8,tercero
sin estudios,mujeres,canarias,2021,1.9,segundo
educacion secundaria,mujeres,extremadura,2021,7.9,primero
educacion secundaria,mujeres,extremadura,2021,8.1,tercero
educacion universitaria,mujeres,canarias,2021,32.2,cuarto
educacion universitaria,mujeres,castilla y leon,2021,32.9,cuarto
educacion universitaria,mujeres,castilla y leon,2021,32.3,segundo
sin estudios,mujeres,melilla,2021,2.6,cuarto
sin estudios,hombres,aragon,2021,0.5,cuarto
educacion universitaria,mujeres,cataluña,2021,34.9,cuarto
educacion universitaria,mujeres,cataluña,2021,35.6,tercero
educacion universitaria,mujeres,cataluña,2021,34.0,segundo
sin estudios,mujeres,andalucia,2021,3.1,primero
educacion primaria,hombres,asturias,2021,8.1,cuarto
educacion primaria,hombres,asturias,2021,8.6,tercero
educacion universitaria,mujeres,cataluña,2021,34.3,primero
educacion secundaria,mujeres,castilla la mancha,2021,7.1,primero
educacion secundaria,mujeres,castilla la mancha,2021,8.7,segundo
educacion secundaria,mujeres,castilla la mancha,2021,8.0,tercero
educacion secundaria,mujeres,castilla la mancha,2021,7.7,cuarto
sin estudios,hombres,cantabria,2021,0.2,cuarto
educacion primaria,hombres,asturias,2021,8.4,segundo
educacion primaria,hombres,asturias,2021,9.0,primero
sin estudios,mujeres,ceuta,2021,3.8,primero
sin estudios,mujeres,ceuta,2021,3.4,segundo
sin estudios,mujeres,ceuta,2021,3.1,tercero
sin estudios,mujeres,melilla,2021,5.0,tercero
educacion universitaria,mujeres,castilla y leon,2021,33.4,tercero
sin estudios,mujeres,melilla,2021,5.6,segundo
educacion universitaria,mujeres,castilla la mancha,2021,26.7,primero
educacion universitaria,mujeres,castilla y leon,2021,32.2,primero
primaria incompleta,hombres,andalucia,2021,6.6,primero
primaria incompleta,hombres,andalucia,2021,6.0,segundo
primaria incompleta,hombres,andalucia,2021,5.7,tercero
primaria incompleta,hombres,andalucia,2021,5.7,cuarto
educacion primaria,hombres,aragon,2021,12.3,cuarto
educacion primaria,hombres,aragon,2021,11.6,tercero
educacion primaria,hombres,aragon,2021,11.9,segundo
educacion primaria,hombres,aragon,2021,12.0,primero
sin estudios,hombres,aragon,2021,0.5,primero
sin estudios,hombres,aragon,2021,0.6,segundo
sin estudios,hombres,aragon,2021,0.7,tercero
educacion universitaria,mujeres,castilla la mancha,2021,26.8,cuarto
educacion universitaria,mujeres,castilla la mancha,2021,27.1,tercero
educacion universitaria,mujeres,castilla la mancha,2021,26.8,segundo
educacion secundaria,mujeres,cataluña,2021,7.4,primero
educacion secundaria,mujeres,cataluña,2021,7.5,segundo
educacion secundaria,mujeres,cataluña,2021,7.3,tercero
educacion secundaria,mujeres,cataluña,2021,7.7,cuarto
sin estudios,mujeres,melilla,2021,3.4,primero
primaria incompleta,hombres,baleares,2021,2.4,cuarto
primaria incompleta,mujeres,la rioja,2021,2.3,primero
primaria incompleta,mujeres,la rioja,2021,2.0,segundo
primaria incompleta,hombres,cataluña,2021,3.3,cuarto
primaria incompleta,hombres,castilla la mancha,2021,6.1,primero
primaria incompleta,hombres,castilla la mancha,2021,6.1,segundo
primaria incompleta,hombres,castilla la mancha,2021,5.7,tercero
primaria incompleta,hombres,castilla la mancha,2021,6.2,cuarto
educacion secundaria,mujeres,pais vasco,2021,9.7,primero
educacion secundaria,mujeres,pais vasco,2021,9.3,segundo
educacion secundaria,mujeres,pais vasco,2021,9.3,tercero
educacion secundaria,mujeres,pais vasco,2021,8.9,cuarto
educacion universitaria,mujeres,andalucia,2021,29.2,cuarto
educacion universitaria,mujeres,andalucia,2021,29.0,tercero
educacion universitaria,mujeres,andalucia,2021,28.7,segundo
educacion universitaria,mujeres,andalucia,2021,28.5,primero
primaria incompleta,mujeres,region de murcia,2021,5.6,cuarto
primaria incompleta,mujeres,region de murcia,2021,5.4,tercero
educacion secundaria,mujeres,navarra,2021,9.6,primero
educacion secundaria,mujeres,navarra,2021,10.3,segundo
educacion secundaria,mujeres,navarra,2021,9.6,tercero
educacion secundaria,mujeres,navarra,2021,9.4,cuarto
primaria incompleta,hombres,cataluña,2021,3.6,tercero
primaria incompleta,mujeres,region de murcia,2021,6.3,segundo
primaria incompleta,mujeres,madrid,2021,3.4,primero
primaria incompleta,mujeres,madrid,2021,2.9,tercero
educacion universitaria,hombres,melilla,2021,32.4,cuarto
educacion universitaria,hombres,melilla,2021,34.9,tercero
educacion universitaria,hombres,melilla,2021,31.4,segundo
educacion universitaria,hombres,melilla,2021,32.7,primero
educacion secundaria,mujeres,la rioja,2021,9.6,primero
educacion secundaria,mujeres,la rioja,2021,8.9,segundo
educacion secundaria,mujeres,la rioja,2021,9.9,tercero
educacion secundaria,mujeres,la rioja,2021,9.8,cuarto
sin estudios,hombres,canarias,2021,1.6,cuarto
sin estudios,hombres,canarias,2021,1.9,tercero
sin estudios,hombres,canarias,2021,1.8,segundo
sin estudios,hombres,canarias,2021,1.7,primero
primaria incompleta,hombres,cataluña,2021,3.6,primero
primaria incompleta,hombres,cataluña,2021,3.7,segundo
sin estudios,mujeres,aragon,2021,0.6,primero
sin estudios,mujeres,aragon,2021,0.9,segundo
sin estudios,mujeres,aragon,2021,0.9,tercero
sin estudios,mujeres,aragon,2021,0.8,cuarto
primaria incompleta,mujeres,madrid,2021,2.7,cuarto
primaria incompleta,mujeres,madrid,2021,3.5,segundo
primaria incompleta,mujeres,region de murcia,2021,7.1,primero
primaria incompleta,hombres,castilla y leon,2021,2.1,primero
primaria incompleta,hombres,castilla y leon,2021,2.1,segundo
primaria incompleta,mujeres,pais vasco,2021,2.7,segundo
primaria incompleta,mujeres,pais vasco,2021,2.6,primero
primaria incompleta,hombres,canarias,2021,4.9,primero
primaria incompleta,hombres,canarias,2021,4.6,segundo
primaria incompleta,hombres,canarias,2021,4.5,tercero
primaria incompleta,hombres,canarias,2021,4.5,cuarto
educacion secundaria,mujeres,madrid,2021,6.0,primero
educacion secundaria,mujeres,madrid,2021,5.8,segundo
educacion secundaria,mujeres,madrid,2021,6.0,tercero
educacion secundaria,mujeres,madrid,2021,6.0,cuarto
educacion universitaria,mujeres,baleares,2021,32.6,cuarto
educacion universitaria,mujeres,baleares,2021,32.5,tercero
educacion universitaria,mujeres,baleares,2021,32.4,segundo
educacion universitaria,mujeres,baleares,2021,30.2,primero
primaria incompleta,hombres,baleares,2021,2.0,primero
primaria incompleta,hombres,baleares,2021,2.4,segundo
primaria incompleta,hombres,baleares,2021,2.4,tercero
primaria incompleta,mujeres,la rioja,2021,2.3,cuarto
primaria incompleta,mujeres,la rioja,2021,2.1,tercero
primaria incompleta,mujeres,pais vasco,2021,2.9,tercero
primaria incompleta,mujeres,pais vasco,2021,3.0,cuarto
educacion universitaria,mujeres,asturias,2021,32.7,primero
educacion universitaria,mujeres,asturias,2021,32.8,segundo
primaria incompleta,hombres,castilla y leon,2021,2.1,tercero
primaria incompleta,hombres,castilla y leon,2021,2.1,cuarto
educacion universitaria,mujeres,aragon,2021,33.0,cuarto
educacion universitaria,mujeres,aragon,2021,33.2,tercero
educacion universitaria,mujeres,aragon,2021,33.1,segundo
educacion universitaria,mujeres,aragon,2021,32.9,primero
primaria incompleta,mujeres,navarra,2021,2.9,cuarto
primaria incompleta,mujeres,navarra,2021,2.0,tercero
primaria incompleta,mujeres,navarra,2021,2.1,segundo
sin estudios,mujeres,andalucia,2021,2.7,tercero
primaria incompleta,mujeres,navarra,2021,2.1,primero
educacion secundaria,mujeres,region de murcia,2021,8.6,segundo
educacion secundaria,mujeres,region de murcia,2021,8.5,tercero
educacion secundaria,mujeres,region de murcia,2021,8.3,cuarto
primaria incompleta,hombres,cantabria,2021,0.8,primero
primaria incompleta,hombres,cantabria,2021,0.6,segundo
primaria incompleta,hombres,cantabria,2021,0.9,tercero
primaria incompleta,hombres,cantabria,2021,1.1,cuarto
educacion universitaria,mujeres,asturias,2021,33.7,cuarto
educacion universitaria,mujeres,asturias,2021,33.9,tercero
educacion secundaria,mujeres,region de murcia,2021,8.1,primero
educacion secundaria,hombres,pais vasco,2021,10.4,segundo
educacion primaria,hombres,galicia,2021,9.4,primero
educacion secundaria,hombres,pais vasco,2021,10.3,cuarto
educacion primaria,hombres,asturias,2021,32.6,segundo
educacion primaria,hombres,asturias,2021,31.2,primero
sin estudios,hombres,pais vasco,2021,0.2,primero
educacion secundaria,mujeres,valencia,2021,13.9,primero
educacion secundaria,mujeres,valencia,2021,14.2,segundo
educacion secundaria,mujeres,valencia,2021,13.4,tercero
educacion secundaria,mujeres,valencia,2021,12.3,cuarto
educacion primaria,hombres,baleares,2021,32.6,cuarto
educacion primaria,hombres,baleares,2021,29.4,tercero
educacion primaria,hombres,baleares,2021,33.2,segundo
educacion primaria,hombres,asturias,2021,30.6,tercero
educacion primaria,hombres,baleares,2021,34.2,primero
sin estudios,hombres,pais vasco,2021,0.3,tercero
sin estudios,hombres,pais vasco,2021,0.2,cuarto
educacion secundaria,mujeres,cataluña,2021,14.0,primero
educacion secundaria,mujeres,cataluña,2021,13.5,segundo
educacion secundaria,mujeres,cataluña,2021,13.6,tercero
educacion secundaria,mujeres,cataluña,2021,14.3,cuarto
educacion primaria,hombres,canarias,2021,28.6,cuarto
educacion primaria,hombres,canarias,2021,27.4,tercero
educacion primaria,hombres,canarias,2021,28.1,segundo
educacion primaria,hombres,canarias,2021,27.7,primero
sin estudios,hombres,pais vasco,2021,0.3,segundo
educacion secundaria,mujeres,castilla la mancha,2021,14.2,primero
educacion primaria,hombres,asturias,2021,31.3,cuarto
educacion secundaria,mujeres,extremadura,2021,10.4,tercero
educacion primaria,mujeres,melilla,2021,12.8,cuarto
educacion primaria,mujeres,melilla,2021,15.5,tercero
educacion primaria,mujeres,melilla,2021,13.3,segundo
educacion primaria,mujeres,melilla,2021,17.6,primero
educacion secundaria,mujeres,madrid,2021,18.9,primero
educacion secundaria,mujeres,madrid,2021,18.6,segundo
educacion secundaria,mujeres,madrid,2021,19.5,tercero
educacion secundaria,mujeres,madrid,2021,19.5,cuarto
educacion primaria,hombres,andalucia,2021,33.8,cuarto
educacion primaria,hombres,andalucia,2021,33.4,tercero
educacion secundaria,mujeres,extremadura,2021,10.7,cuarto
educacion primaria,hombres,andalucia,2021,34.2,segundo
educacion secundaria,mujeres,galicia,2021,12.3,primero
educacion secundaria,mujeres,galicia,2021,12.5,segundo
educacion secundaria,mujeres,galicia,2021,12.3,tercero
educacion secundaria,mujeres,galicia,2021,12.1,cuarto
educacion primaria,hombres,aragon,2021,29.0,cuarto
educacion primaria,hombres,aragon,2021,28.0,tercero
educacion primaria,hombres,aragon,2021,26.9,segundo
educacion primaria,hombres,aragon,2021,28.1,primero
educacion secundaria,mujeres,extremadura,2021,11.7,primero
educacion secundaria,mujeres,extremadura,2021,12.0,segundo
educacion primaria,hombres,andalucia,2021,34.2,primero
educacion secundaria,mujeres,castilla la mancha,2021,13.8,segundo
educacion secundaria,mujeres,castilla la mancha,2021,13.7,tercero
educacion secundaria,mujeres,castilla la mancha,2021,13.6,cuarto
educacion secundaria,mujeres,canarias,2021,17.9,cuarto
educacion primaria,hombres,cataluña,2021,29.4,cuarto
educacion primaria,hombres,cataluña,2021,29.8,tercero
educacion primaria,hombres,cataluña,2021,30.9,segundo
educacion primaria,hombres,cataluña,2021,31.4,primero
educacion secundaria,mujeres,baleares,2021,17.9,primero
educacion secundaria,mujeres,baleares,2021,16.9,segundo
educacion secundaria,mujeres,baleares,2021,15.4,tercero
educacion secundaria,mujeres,baleares,2021,16.2,cuarto
educacion primaria,hombres,valencia,2021,35.4,cuarto
educacion secundaria,mujeres,canarias,2021,18.7,tercero
educacion primaria,hombres,valencia,2021,34.1,tercero
educacion primaria,hombres,valencia,2021,36.1,primero
educacion primaria,hombres,extremadura,2021,37.8,cuarto
educacion primaria,hombres,extremadura,2021,37.1,tercero
educacion primaria,hombres,extremadura,2021,37.0,segundo
educacion secundaria,mujeres,asturias,2021,12.6,primero
educacion secundaria,mujeres,asturias,2021,12.5,segundo
educacion secundaria,mujeres,asturias,2021,11.5,tercero
educacion secundaria,mujeres,asturias,2021,11.5,cuarto
educacion primaria,hombres,extremadura,2021,37.5,primero
educacion primaria,hombres,galicia,2021,36.8,cuarto
educacion primaria,hombres,valencia,2021,34.1,segundo
educacion secundaria,mujeres,canarias,2021,18.6,segundo
educacion secundaria,mujeres,canarias,2021,17.4,primero
educacion primaria,hombres,castilla la mancha,2021,37.7,primero
educacion primaria,hombres,cantabria,2021,33.7,cuarto
educacion primaria,hombres,cantabria,2021,32.7,tercero
educacion primaria,hombres,cantabria,2021,33.5,segundo
educacion primaria,hombres,cantabria,2021,32.5,primero
educacion secundaria,mujeres,castilla y leon,2021,12.4,primero
educacion secundaria,mujeres,castilla y leon,2021,12.5,segundo
educacion secundaria,mujeres,castilla y leon,2021,11.9,tercero
educacion secundaria,hombres,pais vasco,2021,9.9,tercero
sin estudios,hombres,valencia,2021,0.9,cuarto
educacion primaria,hombres,castilla y leon,2021,32.4,cuarto
educacion primaria,hombres,castilla y leon,2021,33.0,tercero
educacion primaria,hombres,castilla y leon,2021,34.4,segundo
educacion primaria,hombres,castilla y leon,2021,34.2,primero
educacion secundaria,mujeres,cantabria,2021,13.1,primero
educacion secundaria,mujeres,cantabria,2021,12.0,segundo
educacion secundaria,mujeres,cantabria,2021,12.3,tercero
educacion secundaria,mujeres,cantabria,2021,12.1,cuarto
sin estudios,hombres,valencia,2021,1.0,tercero
sin estudios,hombres,valencia,2021,0.9,segundo
sin estudios,hombres,valencia,2021,0.9,primero
educacion primaria,hombres,castilla la mancha,2021,36.5,cuarto
educacion primaria,hombres,castilla la mancha,2021,35.5,tercero
educacion primaria,hombres,castilla la mancha,2021,36.3,segundo
educacion primaria,mujeres,ceuta,2021,16.7,primero
educacion primaria,hombres,galicia,2021,36.1,tercero
educacion primaria,mujeres,ceuta,2021,14.9,segundo
educacion secundaria,mujeres,region de murcia,2021,11.2,cuarto
educacion secundaria,hombres,asturias,2021,9.9,segundo
